id,codinfra,comuna,bus_stop_code,nombre_par,n_servicios,servicios,coordinates
7240,L-31-20-35-SN,MACUL,PD699,Ram�n Cruz / esq. I. Carrera Pinto,3,514;514c;D07,"[-70.583182, -33.479502]"
7194,L-31-20-30-NS,MACUL,PD663,Ram�n Cruz / esq. I. Carrera Pinto,3,514;514c;D07,"[-70.58306, -33.478823]"
7241,L-31-20-25-SN,MACUL,PD700,Ram�n Cruz / esq. Enrique Molina G.,3,514;514c;D07,"[-70.582385, -33.47728]"
7193,L-31-20-20-NS,MACUL,PD662,Ram�n Cruz / esq. Enrique Molina G.,3,514;514c;D07,"[-70.582409, -33.476945]"
9696,L-31-22-45-PO,MACUL,PD848,Av. Rodrigo de Araya / esq. Alejandro Avalos D.,1,D05,"[-70.584632, -33.47361]"
9713,L-18-19-50-OP,ÑUÑOA,PD569,Av. Rodrigo de Araya / esq. Nueva,1,D05,"[-70.584124, -33.473178]"
1077,T-18-159-SN-5,ÑUÑOA,PD96,Av. Jos� P. Alessandri / esq. Los Alerces,5,212;224;126;106;104,"[-70.598538, -33.471127]"
1078,T-18-159-SN-10,ÑUÑOA,PD97,Av. Jos� P. Alessandri / esq. Las Encinas,5,212;224;126;106;104,"[-70.598433, -33.469225]"
986,T-18-159-NS-30,ÑUÑOA,PD62,Av. Jos� P. Alessandri / esq. Las Encinas,5,212;224;126;106;104,"[-70.598627, -33.468903]"
1079,T-18-159-SN-15,ÑUÑOA,PD98,Parada  / UTEM Macul,5,212;224;126;106;104,"[-70.59832, -33.467023]"
985,T-18-159-NS-25,ÑUÑOA,PD61,Parada  / UTEM Macul,5,212;224;126;106;104,"[-70.598503, -33.466341]"
1080,T-18-159-SN-20,ÑUÑOA,PD99,Parada 6 / Pedag�gico,3,212;224;104,"[-70.59821, -33.465044]"
5761,L-18-23-50-OP,ÑUÑOA,PD1390,Parada 6 / Pedag�gico,1,325,"[-70.597952, -33.464447]"
6806,T-18-156-OP-40,ÑUÑOA,PD559,Parada 2 / Pedag�gico,8,506;507;510;516;506e;506v;507c;519,"[-70.597692, -33.46455]"
5765,T-18-156-PO-35,ÑUÑOA,PD530,Parada 3 / Pedag�gico,2,325;508,"[-70.597454, -33.464707]"
6962,T-18-156-OP-38,ÑUÑOA,PD558,Parada 4 / Pedag�gico,2,508;511,"[-70.597207, -33.464553]"
6778,T-18-156-PO-37,ÑUÑOA,PD590,Parada 1 / Pedag�gico,9,506;507;510;511;516;506e;506v;507c;519,"[-70.597019, -33.464707]"
5768,L-18-3-25-NS,ÑUÑOA,PD894,I. Carrera Pinto / esq. Santa Julia,1,325,"[-70.590737, -33.471159]"
5767,L-18-3-20-NS,ÑUÑOA,PD893,I. Carrera Pinto / esq. Santa Julia,1,325,"[-70.592282, -33.469383]"
5759,L-18-3-15-SN,ÑUÑOA,PD915,I. Carrera Pinto / esq. Premio Nobel,1,325,"[-70.59228, -33.469086]"
5766,L-18-3-10-NS,ÑUÑOA,PD892,I. Carrera Pinto / esq. Challacollo,1,325,"[-70.594383, -33.46604]"
5760,L-18-3-5-SN,ÑUÑOA,PD916,I. Carrera Pinto / esq. Chiu Chiu,1,325,"[-70.594163, -33.465835]"
984,T-18-159-NS-20,ÑUÑOA,PD60,Parada 5 / Pedag�gico,3,212;224;104,"[-70.59834, -33.46366]"
983,T-18-159-NS-15,ÑUÑOA,PD59,Parada  / UMCE,3,212;224;104,"[-70.598224, -33.461578]"
1081,T-18-159-SN-25,ÑUÑOA,PD100,Parada  / UMCE,4,212;224;325;104,"[-70.598029, -33.461887]"
1082,T-18-159-SN-30,ÑUÑOA,PD101,Av. Jos� P. Alessandri / esq. Av. Castillo Velasco,4,212;224;325;104,"[-70.597909, -33.459324]"
982,T-18-159-NS-10,ÑUÑOA,PD58,Av. Jos� P. Alessandri / esq. Av. Castillo Velasco,4,212;224;325;104,"[-70.598102, -33.458973]"
11125,L-18-1-5-OP,ÑUÑOA,PD766,Av. Castillo Velasco / esq. Av. Jose Alessandri,1,D02,"[-70.597598, -33.459068]"
1719,T-18-153-PO-25,ÑUÑOA,PD352,Parada 7 / (M) Chile Espa�a,8,227;505;513;514;422;403;D02;D03,"[-70.596768, -33.456772]"
11124,L-18-1-10-OP,ÑUÑOA,PD765,Av. Castillo Velasco / esq. Doctor Johow,1,D02,"[-70.593593, -33.459225]"
6661,T-18-153-PO-27,ÑUÑOA,PD1370,Dubl� Almeyda / esq. Humberto Trucco,6,505;513;514;422;403;D02,"[-70.594243, -33.45686]"
1720,T-18-153-PO-30,ÑUÑOA,PD353,Dubl� Almeyda / esq. Brown Sur,8,227;505;513;514;422;403;D02;D03,"[-70.592241, -33.456969]"
5758,L-18-3-30-SN,ÑUÑOA,PD914,I. Carrera Pinto / esq. Juan Moya Morales,2,325;D16,"[-70.590269, -33.471392]"
9764,L-18-32-5-NS,ÑUÑOA,PI634,Juan Moya / esq. I. Carrera Pinto,1,D16,"[-70.590364, -33.471129]"
5757,L-18-3-35-SN,ÑUÑOA,PD913,I. Carrera Pinto / esq. Pasaje 144,2,325;D16,"[-70.589393, -33.472395]"
9734,L-18-32-10-SN,ÑUÑOA,PD1217,Juan Moya / esq. Socaire,1,D16,"[-70.589236, -33.469585]"
9763,L-18-32-15-NS,ÑUÑOA,PI633,Juan Moya / esq. Socaire,1,D16,"[-70.589273, -33.469367]"
6958,T-18-378-SN-3,ÑUÑOA,PD1358,Alc. Jorge Monckeberg / esq. Calle 11,1,508,"[-70.587096, -33.472428]"
6925,T-18-378-NS-10,ÑUÑOA,PD594,Alc. Jorge Monckeberg / esq. Punitaqui,1,508,"[-70.586726, -33.470216]"
9735,L-18-32-20-SN,ÑUÑOA,PD1218,Juan Moya / esq. Tamaya,1,D16,"[-70.588792, -33.467801]"
9762,L-18-32-25-NS,ÑUÑOA,PI632,Juan Moya / esq. Tamaya,1,D16,"[-70.588797, -33.467438]"
6923,T-18-156-PO-55,ÑUÑOA,PD532,Parada 3 / CESFAM @ Salvador Bustos,1,508,"[-70.589673, -33.465418]"
6805,T-18-156-OP-30,ÑUÑOA,PD579,Parada 2 / CESFAM @ Salvador Bustos,7,506;507;510;516;506v;507c;519,"[-70.589736, -33.465227]"
6779,T-18-156-PO-57,ÑUÑOA,PD592,Parada 1 / CESFAM @ Salvador Bustos,8,506;507;510;511;516;506v;507c;519,"[-70.588972, -33.465505]"
6961,T-18-156-OP-25,ÑUÑOA,PD556,Parada 4 / CESFAM @ Salvador Bustos,2,508;511,"[-70.589, -33.465316]"
9736,L-18-32-30-SN,ÑUÑOA,PD1219,Parada 6 / CESFAM @ Salvador Bustos,1,D16,"[-70.588298, -33.465824]"
9761,L-18-32-35-NS,ÑUÑOA,PI631,Parada 5 / CESFAM @ Salvador Bustos,1,D16,"[-70.588238, -33.465143]"
9737,L-18-32-40-SN,ÑUÑOA,PD1220,Juan Moya / esq. Arqto. G. Ovalle,1,D16,"[-70.588036, -33.464736]"
6959,T-18-378-SN-5,ÑUÑOA,PD565,Alc. Jorge Monckeberg / esq. Peatones 15,1,508,"[-70.586274, -33.46907]"
6924,T-18-378-NS-5,ÑUÑOA,PD593,Alc. Jorge Monckeberg / esq. Tamaya,1,508,"[-70.586179, -33.467942]"
6960,T-18-378-SN-10,ÑUÑOA,PD566,Alc. Jorge Monckeberg / esq. Avenida Grecia,1,508,"[-70.58562, -33.466261]"
6780,T-18-156-PO-63,ÑUÑOA,PD645,Parada 1 / ADO Chile,8,506;507;510;511;516;506v;507c;519,"[-70.582358, -33.467127]"
9760,L-18-32-50-NS,ÑUÑOA,PI630,Juan Moya / esq. Los Almendros,1,D16,"[-70.587525, -33.462167]"
9738,L-18-32-55-SN,ÑUÑOA,PD1221,Juan Moya / esq. Juan Moya,1,D16,"[-70.587303, -33.461705]"
11123,L-18-1-15-OP,ÑUÑOA,PD764,Av. Castillo Velasco / esq. Santa Julia,1,D02,"[-70.589913, -33.459389]"
1721,T-18-153-PO-32,ÑUÑOA,PD354,Dubl� Almeyda / esq. Los Jardines,8,227;505;513;514;422;403;D02;D03,"[-70.588825, -33.457165]"
9739,L-18-32-60-SN,ÑUÑOA,PD1222,Juan Moya / esq. Av. Castillo Velasco,1,D16,"[-70.586832, -33.459776]"
9759,L-18-32-65-NS,ÑUÑOA,PI629,Juan Moya / esq. Av. Castillo Velasco,1,D16,"[-70.586838, -33.45933]"
11122,L-18-1-20-OP,ÑUÑOA,PD763,Av. Castillo Velasco / esq. Juan Moya Morales,1,D02,"[-70.586503, -33.459547]"
1722,T-18-153-PO-35,ÑUÑOA,PD355,Dubl� Almeyda / esq. Juan Moya Morales,8,227;505;513;514;422;403;D02;D03,"[-70.587011, -33.457846]"
9740,L-18-32-70-SN,ÑUÑOA,PD1223,Juan Moya / esq. Dubl� Almeyda,1,D16,"[-70.586441, -33.458135]"
11121,L-18-1-25-OP,ÑUÑOA,PD345,Av. Castillo Velasco / esq. Alc. J. Monckeberg,1,D02,"[-70.584255, -33.459951]"
1723,T-18-153-PO-40,ÑUÑOA,PD356,Dubl� Almeyda / esq. Alc. J. Monckeberg,9,227;505;513;514;422;403;D16;D02;D03,"[-70.584269, -33.458347]"
1713,T-18-153-PO-10,ÑUÑOA,PD111,Parada 5 / (M) Mons. Eyzaguirre,10,227;325;505;508;513;514;422;403;D02;D03,"[-70.613942, -33.454734]"
1686,T-18-157-PO-30,ÑUÑOA,PD333,Parada 1 / (M) Mons. Eyzaguirre,9,227;325;505;513;514;514c;422;403;D03,"[-70.613919, -33.453219]"
1649,T-18-157-OP-65,ÑUÑOA,PD322,Parada 2 / (M) Mons. Eyzaguirre,10,227;325;505;508;513;514;514c;422;403;D03,"[-70.613799, -33.453068]"
1714,L-18-26-5-PO,ÑUÑOA,PD429,Dubl� Almeyda / esq. H. Covarrubias,12,227;126;325;505;508;513;514;422;106;403;D02;D03,"[-70.611471, -33.455014]"
3011,T-18-125-NS-15,ÑUÑOA,PD110,Parada 3 / (M) Mons. Eyzaguirre,2,126;106,"[-70.612629, -33.452958]"
3010,T-18-125-NS-10,ÑUÑOA,PD109,Manuel Montt / esq. Cirujano Videla,2,126;106,"[-70.613068, -33.450869]"
3009,T-18-125-NS-5,ÑUÑOA,PD108,Manuel Montt / esq. Avenida Sucre,4,126;106;D18;D09,"[-70.613582, -33.448581]"
11338,L-18-30-20-OP,ÑUÑOA,PD1270,Sucre / esq. Av. Manuel Montt,1,D18,"[-70.613017, -33.448824]"
1715,T-18-153-PO-15,ÑUÑOA,PD112,Dubl� Almeyda / esq. Campos de Deportes,12,227;126;325;505;508;513;514;422;106;403;D02;D03,"[-70.609517, -33.455245]"
3013,T-18-151-NS-2,ÑUÑOA,PD1585,Campos de Deportes / esq. Dubl� Almeyda,2,126;106,"[-70.609137, -33.454758]"
3012,T-18-157-PO-38,ÑUÑOA,PD1586,Avenida Irarr�zaval / esq. Campos de Deportes,2,126;106,"[-70.609753, -33.453724]"
1648,T-18-157-OP-60,ÑUÑOA,PD321,Parada  / Liceo 7 �u�oa,10,227;325;505;508;513;514;514c;422;403;D03,"[-70.609839, -33.453508]"
3064,T-18-111-SN-2,ÑUÑOA,PD1643,Antonio Varas / esq. Capit�n Orella,2,126;106,"[-70.608951, -33.453298]"
1687,T-18-157-PO-40,ÑUÑOA,PD334,Avenida Irarr�zaval / esq. Carlos Aldunate,9,227;325;505;513;514;514c;422;403;D03,"[-70.608194, -33.4539]"
1647,T-18-157-OP-55,ÑUÑOA,PD320,Avenida Irarr�zaval / esq. Marchant Pereira,9,227;325;505;513;514;514c;422;403;D03,"[-70.607038, -33.453852]"
11365,L-18-21-100-PO,ÑUÑOA,PD1291,Parada  / Hospital @ de Carabineros,2,D18;D09,"[-70.610069, -33.451039]"
3065,T-18-111-SN-10,ÑUÑOA,PD166,Antonio Varas / esq. Av. Sim�n Bolivar,2,126;106,"[-70.609536, -33.451404]"
3066,T-18-111-SN-15,ÑUÑOA,PD167,Antonio Varas / esq. Avenida Sucre,2,126;106,"[-70.610386, -33.448885]"
11337,L-18-30-15-OP,ÑUÑOA,PD1269,Sucre / esq. Hern�n Cort�s,2,D18;D09,"[-70.609994, -33.448506]"
11348,L-14-10-30-PO,PROVIDENCIA,PC1008,Santa Isabel / esq. Ob. Manuel de Alday,1,D18,"[-70.614558, -33.446929]"
11329,L-14-7-30-OP,PROVIDENCIA,PC1154,Diagonal Oriente / esq. Ob. Manuel de Alday,1,D18,"[-70.614387, -33.446778]"
3008,T-14-125-NS-35,PROVIDENCIA,PC44,Manuel Montt / esq. Santa Isabel,3,126;106;D09,"[-70.613957, -33.446717]"
3007,T-14-125-NS-30,PROVIDENCIA,PC43,Manuel Montt / esq. Dalmacia,3,126;106;D09,"[-70.614559, -33.443995]"
3067,T-18-111-SN-20,ÑUÑOA,PD168,Antonio Varas / esq. Diagonal-Oriente,3,126;106;D09,"[-70.611001, -33.447074]"
11349,L-18-6-100-PO,ÑUÑOA,PI635,Diagonal Oriente / esq. Av. Antonio Varas,1,D18,"[-70.611538, -33.446542]"
11328,L-14-7-25-OP,PROVIDENCIA,PC1153,Diagonal Oriente / esq. Av. Antonio Varas,1,D18,"[-70.611068, -33.446319]"
3068,T-14-111-SN-5,PROVIDENCIA,PC45,Av. Antonio Varas / esq. Los Capitanes,3,126;106;D09,"[-70.611851, -33.444472]"
3069,T-14-111-SN-10,PROVIDENCIA,PC46,Av. Antonio Varas / esq. Vasconia,3,126;106;D09,"[-70.612484, -33.442526]"
11350,L-18-6-105-PO,ÑUÑOA,PI636,Diagonal Oriente / esq. Dr. A. del R�o,1,D18,"[-70.60889, -33.445818]"
11327,L-14-7-20-OP,PROVIDENCIA,PC1152,Diagonal Oriente / esq. Granada,1,D18,"[-70.608841, -33.445697]"
9667,T-14-127-SN-10,PROVIDENCIA,PC13,Av. Pedro de Valdivia / esq. Bustos,2,117;103,"[-70.606918, -33.440434]"
9644,T-14-127-NS-35,PROVIDENCIA,PC9,Av. Pedro de Valdivia / esq. Bustos,2,117;103,"[-70.607151, -33.440187]"
1716,T-18-153-PO-18,ÑUÑOA,PD350,Parada 5 / (M) �u�oa,10,227;325;505;513;514;422;114;403;D02;D03,"[-70.605511, -33.455664]"
1688,T-18-157-PO-45,ÑUÑOA,PD335,Parada 1 / (M) �u�oa,9,227;325;505;513;514;514c;422;403;D03,"[-70.605807, -33.454157]"
9662,T-18-127-SN-30,ÑUÑOA,PD49,Parada 4 / (M) �u�oa,2,117;103,"[-70.604887, -33.454577]"
9649,T-18-127-NS-15,ÑUÑOA,PD8,Parada 3 / (M) �u�oa,2,117;103,"[-70.604941, -33.453552]"
1717,L-18-26-15-PO,ÑUÑOA,PD431,Dubl� Almeyda / esq. Los 3 Antonios,7,227;325;422;114;403;D02;D03,"[-70.603004, -33.455936]"
1646,T-18-157-OP-50,ÑUÑOA,PD319,Parada 2 / (M) �u�oa,9,227;325;505;513;514;514c;422;403;D03,"[-70.603024, -33.454254]"
11366,L-18-21-110-PO,ÑUÑOA,PD1293,Avenida Sim�n Bol�var / esq. Av. Pedro de Valdivia,2,D18;D09,"[-70.605593, -33.450468]"
9648,T-18-127-NS-10,ÑUÑOA,PD7,Av. Pedro de Valdivia / esq. Sim�n Bol�var,2,117;103,"[-70.60543, -33.450194]"
9663,T-18-127-SN-35,ÑUÑOA,PD50,Av. Pedro de Valdivia / esq. Psje. Sim�n Bol�var,2,117;103,"[-70.605188, -33.450619]"
9664,T-18-127-SN-40,ÑUÑOA,PD51,Av. Pedro de Valdivia / esq. Avenida Sucre,2,117;103,"[-70.605472, -33.448934]"
9647,T-18-127-NS-5,ÑUÑOA,PD6,Av. Pedro de Valdivia / esq. Avenida Sucre,2,117;103,"[-70.605749, -33.448399]"
11336,L-18-30-10-OP,ÑUÑOA,PD1268,Sucre / esq. Av. Pedro de Valdivia,2,D18;D09,"[-70.605187, -33.448596]"
1689,T-18-157-PO-50,ÑUÑOA,PD336,Avenida Irarr�zaval / esq. Exequiel Fern�ndez,9,227;325;505;513;514;514c;422;403;D03,"[-70.601021, -33.454639]"
1029,T-18-154-NS-2,ÑUÑOA,PD79,Exequiel Fern�ndez / esq. Dubl� Almeyda,3,212;224;104,"[-70.599725, -33.456115]"
1028,T-18-133-NS-10,ÑUÑOA,PD78,Parada 8 / (M) Chile Espa�a,3,212;224;104,"[-70.6001, -33.454112]"
1645,T-18-157-OP-43,ÑUÑOA,PD318,Parada 5 / (M) Chile Espa�a,6,227;505;513;514;514c;D03,"[-70.59906, -33.454677]"
1690,E-18-157-PO-55,ÑUÑOA,PD337,Parada 4 / (M) Chile Espa�a,8,227;505;513;514;514c;422;403;D03,"[-70.598697, -33.454924]"
11367,L-18-21-115-PO,ÑUÑOA,PD1294,Avenida Sim�n Bol�var / esq. Av. Ricardo Lyon,2,D18;D09,"[-70.6026, -33.450039]"
11335,L-18-30-5-OP,ÑUÑOA,PD1267,Sucre / esq. Av. Ricardo Lyon,2,D18;D09,"[-70.602126, -33.448225]"
11368,L-18-21-120-PO,ÑUÑOA,PD1295,Avenida Sim�n Bol�var / esq. Avenida Suecia,2,D18;D09,"[-70.600723, -33.449768]"
1027,T-18-133-NS-5,ÑUÑOA,PD77,Suecia / esq. Luis Uribe,3,212;224;104,"[-70.600469, -33.450529]"
11351,L-18-6-110-PO,ÑUÑOA,PI637,Diagonal Oriente / esq. Av. Pedro de Valdivia,1,D18,"[-70.606356, -33.445487]"
9665,T-18-127-SN-45,ÑUÑOA,PD52,Av. Pedro de Valdivia / esq. Dr. P. Lautaro Ferrer,2,117;103,"[-70.606051, -33.44561]"
9646,T-14-127-NS-45,PROVIDENCIA,PC11,Av. Pedro de Valdivia / esq. Dr. P. Lautaro Ferrer,2,117;103,"[-70.606302, -33.445182]"
11326,L-14-14-15-OP,PROVIDENCIA,PC1150,Dr. Pedro Lautaro Ferrer / esq. Av. Pedro de Valdivia,1,D18,"[-70.605911, -33.445334]"
11352,L-18-17-100-PO,ÑUÑOA,PI638,Battle y Ord��ez / esq. Av. Ricardo Lyon,1,D18,"[-70.603055, -33.445088]"
9666,T-14-127-SN-5,PROVIDENCIA,PC12,Parada  / The Kent School,2,117;103,"[-70.606419, -33.443288]"
9645,T-14-127-NS-40,PROVIDENCIA,PC10,Parada  / The Kent School,2,117;103,"[-70.606732, -33.442484]"
11325,L-14-14-10-OP,PROVIDENCIA,PC1149,Dr. Pedro Lautaro Ferrer / esq. Av. Ricardo Lyon,1,D18,"[-70.602748, -33.444955]"
1323,T-18-162-OP-5,ÑUÑOA,PD76,Sucre / esq. Avenida Suecia,3,224;D18;D09,"[-70.599489, -33.447931]"
977,T-18-155-NS-8,ÑUÑOA,PD1629,General Artigas / esq. Avenida Sucre,2,212;104,"[-70.59887, -33.447714]"
1088,T-18-155-SN-5,ÑUÑOA,PD106,General Artigas / esq. Hern�n Cort�s,2,212;104,"[-70.598807, -33.446583]"
976,T-18-155-NS-5,ÑUÑOA,PD53,General Artigas / esq. Hern�n Cort�s,4,212;104;D18;D09,"[-70.599178, -33.445525]"
11353,L-18-17-105-PO,ÑUÑOA,PI639,Battle y Ord��ez / esq. Avenida Los Leones,1,D18,"[-70.599395, -33.444735]"
11324,L-14-9-15-OP,PROVIDENCIA,PC989,El Aguilucho / esq. Avenida Los Leones,2,D18;D09,"[-70.599145, -33.443146]"
975,T-14-123-NS-35,PROVIDENCIA,PC28,Avenida Los Leones / esq. Av. Diego de Almagro,2,212;104,"[-70.599758, -33.441358]"
1089,T-14-123-SN-5,PROVIDENCIA,PC29,Avenida Los Leones / esq. Av. Diego de Almagro,2,212;104,"[-70.599502, -33.441743]"
6214,T-14-116-PO-10,PROVIDENCIA,PC466,Av. Francisco Bilbao / esq. Av. Antonio Varas,3,501;504;518,"[-70.613996, -33.439212]"
3070,T-14-111-SN-15,PROVIDENCIA,PC47,Av. Antonio Varas / esq. Av. Francisco Bilbao,3,126;106;D09,"[-70.613481, -33.439641]"
3071,T-14-111-SN-20,PROVIDENCIA,PC48,Parada  / Campvs College,3,126;106;D09,"[-70.614299, -33.437161]"
6257,T-14-116-OP-40,PROVIDENCIA,PC496,Parada  / Parque @ In�s de Suarez,3,501;504;518,"[-70.61232, -33.438666]"
6215,T-14-116-PO-15,PROVIDENCIA,PC467,Parada  / Parque @ In�s de Suarez,3,501;504;518,"[-70.611224, -33.438659]"
7316,L-14-2-20-OP,PROVIDENCIA,PC707,Avenida Eliodoro Y��ez / esq. Marchant Pereira,1,517,"[-70.611899, -33.431916]"
6256,T-14-116-OP-35,PROVIDENCIA,PC495,Parada 2 / (M) In�s de Suarez,3,501;504;518,"[-70.607965, -33.438369]"
9643,T-14-127-NS-30,PROVIDENCIA,PC8,Parada 3 / (M) In�s de Suarez,2,117;103,"[-70.607589, -33.438102]"
9668,T-14-127-SN-15,PROVIDENCIA,PC14,Parada 4 / (M) In�s de Suarez,2,117;103,"[-70.607478, -33.437889]"
9669,T-14-127-SN-20,PROVIDENCIA,PC15,Av. Pedro de Valdivia / esq. Avenida Pocuro,2,117;103,"[-70.60791, -33.436346]"
9642,T-14-127-NS-25,PROVIDENCIA,PC7,Av. Pedro de Valdivia / esq. Avenida Pocuro,2,117;103,"[-70.608205, -33.436035]"
9671,T-14-127-SN-30,PROVIDENCIA,PC17,Parada 2 / Muni.Providencia,2,117;103,"[-70.609308, -33.431646]"
9670,T-14-127-SN-25,PROVIDENCIA,PC16,Av. Pedro de Valdivia / esq. Biarritz,2,117;103,"[-70.608648, -33.433857]"
9641,T-14-127-NS-20,PROVIDENCIA,PC6,Av. Pedro de Valdivia / esq. Biarritz,2,117;103,"[-70.608863, -33.433803]"
7298,L-14-1-5-NS,PROVIDENCIA,PC711,Carlos Ant�nez / esq. Alfredo Barros E.,1,517,"[-70.613861, -33.427557]"
9806,T-14-110-PO-30,PROVIDENCIA,PC203,Parada 3 / (M) Pedro @ de Valdivia,2,411;411,"[-70.614, -33.425633]"
8132,T-14-128-OP-40,PROVIDENCIA,PC190,Parada 4 / (M) Pedro @ de Valdivia,6,406;407;426;418;412;405c,"[-70.61464, -33.425408]"
9089,T-14-128-OP-35,PROVIDENCIA,PC349,Parada 6 / (M) Pedro @ de Valdivia,3,410;410;410e,"[-70.613616, -33.42446]"
6474,T-14-110-PO-35,PROVIDENCIA,PC370,Parada 1 / (M) Pedro @ de Valdivia,9,503;405;432N;429c;418;412;117;405c;445c,"[-70.613169, -33.425316]"
9673,T-14-127-SN-40,PROVIDENCIA,PC19,Parada  / Instituto @ Luis Campino,2,117;103,"[-70.610988, -33.426961]"
6481,T-14-128-OP-30,PROVIDENCIA,PC189,Parada 8 / (M) Pedro @ de Valdivia,9,503;541N;401;405;421;432N;418;412;445c,"[-70.612332, -33.423363]"
9831,T-14-127-SN-50,PROVIDENCIA,PC20,Parada 10 / (M) Pedro @ de Valdivia,1,103,"[-70.612221, -33.42379]"
9638,T-14-127-NS-4,PROVIDENCIA,PC3,Parada 9 / (M) Pedro @ de Valdivia,2,117;103,"[-70.611809, -33.425338]"
7939,T-14-110-PO-40,PROVIDENCIA,PC152,Parada 3 / Guardia Vieja,5,541N;407;401;421;117,"[-70.611336, -33.424184]"
9640,T-14-127-NS-15,PROVIDENCIA,PC5,Parada 1 / Muni.Providencia,2,117;103,"[-70.609635, -33.43124]"
7315,L-14-2-25-OP,PROVIDENCIA,PC706,Parada 4 / Muni.Providencia,1,517,"[-70.609189, -33.431303]"
7299,L-14-1-10-PO,PROVIDENCIA,PC712,Carlos Ant�nez / esq. Av. Pedro de Valdivia,1,517,"[-70.610821, -33.428929]"
9639,T-14-127-NS-10,PROVIDENCIA,PC4,Av. Pedro de Valdivia / esq. Carlos Ant�nez,2,117;103,"[-70.610605, -33.428559]"
9672,T-14-127-SN-35,PROVIDENCIA,PC18,Parada  / UCINF,2,117;103,"[-70.610242, -33.428906]"
7300,L-14-1-15-PO,PROVIDENCIA,PC713,Carlos Ant�nez / esq. Av. Ricardo Lyon,1,517,"[-70.607731, -33.428105]"
6475,T-14-110-PO-45,PROVIDENCIA,PC204,Parada 1 / Guardia Vieja,8,503;406;426;405;432N;411;405c;445c,"[-70.610893, -33.423812]"
6216,T-14-116-PO-20,PROVIDENCIA,PC468,Parada 1 / (M) In�s de Suarez,3,501;504;518,"[-70.606791, -33.43836]"
6255,T-14-116-OP-30,PROVIDENCIA,PC494,Av. Francisco Bilbao / esq. Av. Ricardo Lyon,3,501;504;518,"[-70.604389, -33.437715]"
6217,T-14-116-PO-25,PROVIDENCIA,PC469,Av. Francisco Bilbao / esq. Av. Ricardo Lyon,3,501;504;518,"[-70.604021, -33.437783]"
6218,T-14-116-PO-30,PROVIDENCIA,PC470,Av. Francisco Bilbao / esq. Avenida Los Leones,3,501;504;518,"[-70.601022, -33.437112]"
973,T-14-123-NS-25,PROVIDENCIA,PC26,Avenida Los Leones / esq. Av. Francisco Bilbao,2,212;104,"[-70.601031, -33.436722]"
1091,T-14-123-SN-15,PROVIDENCIA,PC31,Avenida Los Leones / esq. Av. Francisco Bilbao,2,212;104,"[-70.600735, -33.437155]"
974,T-14-123-NS-30,PROVIDENCIA,PC27,Avenida Los Leones / esq. Bustos,2,212;104,"[-70.600376, -33.439122]"
1090,T-14-123-SN-10,PROVIDENCIA,PC30,Avenida Los Leones / esq. Bustos,2,212;104,"[-70.600109, -33.439426]"
6254,T-14-116-OP-25,PROVIDENCIA,PC493,Av. Francisco Bilbao / esq. Avenida Los Leones,3,501;504;518,"[-70.600543, -33.436792]"
972,T-14-123-NS-20,PROVIDENCIA,PC25,Avenida Los Leones / esq. Avenida Pocuro,2,212;104,"[-70.601658, -33.434388]"
1092,T-14-123-SN-20,PROVIDENCIA,PC32,Avenida Los Leones / esq. Avenida Pocuro,2,212;104,"[-70.601493, -33.434156]"
7314,L-14-2-30-OP,PROVIDENCIA,PC705,Avenida Eliodoro Y��ez / esq. Av. Ricardo Lyon,1,517,"[-70.606196, -33.430685]"
7301,L-14-1-20-PO,PROVIDENCIA,PC714,Carlos Ant�nez / esq. Suecia,1,517,"[-70.60576, -33.427667]"
7313,L-14-2-35-OP,PROVIDENCIA,PC704,Avenida Eliodoro Y��ez / esq. Suecia,1,517,"[-70.604253, -33.430245]"
971,T-14-123-NS-10,PROVIDENCIA,PC24,Avenida Los Leones / esq. Av. Eliodoro Y��ez,2,212;104,"[-70.602908, -33.429786]"
969,T-14-124-PO-5,PROVIDENCIA,PC22,Lota / esq. Avenida Los Leones,2,212;104,"[-70.605336, -33.423413]"
7302,L-14-1-25-PO,PROVIDENCIA,PC715,Carlos Ant�nez / esq. Avenida Los Leones,1,517,"[-70.603766, -33.42724]"
1094,T-14-123-SN-35,PROVIDENCIA,PC34,Avenida Los Leones / esq. Carlos Ant�nez,2,212;104,"[-70.6034, -33.427275]"
970,T-14-123-NS-5,PROVIDENCIA,PC23,Avenida Los Leones / esq. Carlos Ant�nez,2,212;104,"[-70.603674, -33.426919]"
1095,T-14-123-SN-40,PROVIDENCIA,PC35,Avenida Los Leones / esq. Lota,2,212;104,"[-70.604292, -33.423894]"
1093,T-14-123-SN-30,PROVIDENCIA,PC33,Avenida Los Leones / esq. Av. Eliodoro Y��ez,2,212;104,"[-70.602634, -33.430137]"
7312,L-14-2-40-OP,PROVIDENCIA,PC703,Avenida Eliodoro Y��ez / esq. Avenida Los Leones,1,517,"[-70.602364, -33.429824]"
7311,L-14-2-45-OP,PROVIDENCIA,PC702,Avenida Eliodoro Y��ez / esq. Doc. Roberto del R�o,1,517,"[-70.599677, -33.429246]"
7303,L-14-1-30-PO,PROVIDENCIA,PC716,Carlos Ant�nez / esq. L. Thayer Ojeda,1,517,"[-70.600096, -33.426435]"
