line_id,station_id,name,status_code,status_description,date,Hora_minuto
L4,trinidad,Trinidad,0,Estación Operativa,2025-10-21 16:30:03.520674,16:30
L4,san-jose-de-la-estrella,San José de la Estrella,0,Estación Operativa,2025-10-21 16:30:03.520675,16:30
L4,los-quillayes,Los Quillayes,0,Estación Operativa,2025-10-21 16:30:03.520676,16:30
L4,elisa-correa,Elisa Correa,0,Estación Operativa,2025-10-21 16:30:03.520677,16:30
L4,hospital-sotero-del-rio,Hospital Sótero del Río,0,Estación Operativa,2025-10-21 16:30:03.520678,16:30
L4,protectora-de-la-infancia,Protectora de la Infancia,0,Estación Operativa,2025-10-21 16:30:03.520679,16:30
L4,las-mercedes,Las Mercedes,0,Estación Operativa,2025-10-21 16:30:03.520680,16:30
L4,plaza-de-puente-alto,Plaza de Puente Alto,0,Estación Operativa,2025-10-21 16:30:03.520683,16:30
L4A,vicuna-mackenna,Vicuña Mackenna,0,Estación Operativa,2025-10-21 16:30:03.520687,16:30
L4A,santa-julia,Santa Julia,0,Estación Operativa,2025-10-21 16:30:03.520688,16:30
L4A,la-granja,La Granja,0,Estación Operativa,2025-10-21 16:30:03.520689,16:30
L4A,santa-rosa,Santa Rosa,0,Estación Operativa,2025-10-21 16:30:03.520690,16:30
L4A,san-ramon,San Ramón,0,Estación Operativa,2025-10-21 16:30:03.520691,16:30
L4A,la-cisterna,La Cisterna,0,Estación Operativa,2025-10-21 16:30:03.520693,16:30
L5,plaza-de-maipu,Plaza de Maipú,0,Estación Operativa,2025-10-21 16:30:03.520697,16:30
L5,santiago-bueras,Santiago Bueras,0,Estación Operativa,2025-10-21 16:30:03.520698,16:30
L5,del-sol,Del Sol,0,Estación Operativa,2025-10-21 16:30:03.520699,16:30
L5,monte-tabor,Monte Tabor,0,Estación Operativa,2025-10-21 16:30:03.520700,16:30
L5,las-parcelas,Las Parcelas,0,Estación Operativa,2025-10-21 16:30:03.520701,16:30
L5,laguna-sur,Laguna Sur,0,Estación Operativa,2025-10-21 16:30:03.520702,16:30
L5,barrancas,Barrancas,0,Estación Operativa,2025-10-21 16:30:03.520703,16:30
L5,pudahuel,Pudahuel,0,Estación Operativa,2025-10-21 16:30:03.520704,16:30
L5,san-pablo,San Pablo,0,Estación Operativa,2025-10-21 16:30:03.520706,16:30
L5,lo-prado,Lo Prado,0,Estación Operativa,2025-10-21 16:30:03.520707,16:30
L5,blanqueado,Blanqueado,0,Estación Operativa,2025-10-21 16:30:03.520708,16:30
L5,gruta-de-lourdes,Gruta de Lourdes,0,Estación Operativa,2025-10-21 16:30:03.520709,16:30
L5,quinta-normal,Quinta Normal,0,Estación Operativa,2025-10-21 16:30:03.520712,16:30
L5,cumming,Cumming,0,Estación Operativa,2025-10-21 16:30:03.520713,16:30
L5,santa-ana,Santa Ana,0,Estación Operativa,2025-10-21 16:30:03.520714,16:30
L5,plaza-de-armas,Plaza de Armas,0,Estación Operativa,2025-10-21 16:30:03.520715,16:30
L5,bellas-artes,Bellas Artes,0,Estación Operativa,2025-10-21 16:30:03.520716,16:30
L5,baquedano,Baquedano,0,Estación Operativa,2025-10-21 16:30:03.520717,16:30
L5,parque-bustamante,Parque Bustamante,0,Estación Operativa,2025-10-21 16:30:03.520718,16:30
L5,santa-isabel,Santa Isabel,0,Estación Operativa,2025-10-21 16:30:03.520719,16:30
L5,irarrazaval,Irarrázaval,0,Estación Operativa,2025-10-21 16:30:03.520721,16:30
L5,nuble,Ñuble,0,Estación Operativa,2025-10-21 16:30:03.520724,16:30
L5,rodrigo-de-araya,Rodrigo de Araya,0,Estación Operativa,2025-10-21 16:30:03.520725,16:30
L5,carlos-valdovinos,Carlos Valdovinos,0,Estación Operativa,2025-10-21 16:30:03.520726,16:30
L5,camino-agricola,Camino Agrícola,0,Estación Operativa,2025-10-21 16:30:03.520727,16:30
L5,san-joaquin,San Joaquín,0,Estación Operativa,2025-10-21 16:30:03.520728,16:30
L5,pedrero,Pedrero,0,Estación Operativa,2025-10-21 16:30:03.520729,16:30
L5,mirador,Mirador,0,Estación Operativa,2025-10-21 16:30:03.520730,16:30
L5,bellavista-de-la-florida,Bellavista de La Florida,0,Estación Operativa,2025-10-21 16:30:03.520731,16:30
L5,vicente-valdes,Vicente Valdés,0,Estación Operativa,2025-10-21 16:30:03.520732,16:30
L6,cerrillos,Cerrillos,0,Estación Operativa,2025-10-21 16:30:03.520736,16:30
L6,lo-valledor,Lo Valledor,0,Estación Operativa,2025-10-21 16:30:03.520737,16:30
L6,pdte-pedro-aguirre-cerda,Pdte. Pedro Aguirre Cerda,0,Estación Operativa,2025-10-21 16:30:03.520740,16:30
L6,franklin,Franklin,0,Estación Operativa,2025-10-21 16:30:03.520741,16:30
L6,bio-bio,Bío Bío,0,Estación Operativa,2025-10-21 16:30:03.520742,16:30
L6,nuble,Ñuble,0,Estación Operativa,2025-10-21 16:30:03.520743,16:30
L6,estadio-nacional,Estadio Nacional,0,Estación Operativa,2025-10-21 16:30:03.520746,16:30
L6,nunoa,Ñuñoa,0,Estación Operativa,2025-10-21 16:30:03.520747,16:30
L6,ines-de-suarez,Inés de Suárez,0,Estación Operativa,2025-10-21 16:30:03.520748,16:30
L6,los-leones,Los Leones,0,Estación Operativa,2025-10-21 16:30:03.520749,16:30
L1,san-pablo,San Pablo,0,Estación Operativa,2025-10-21 17:30:03.413234,17:30
L1,neptuno,Neptuno,0,Estación Operativa,2025-10-21 17:30:03.413241,17:30
L1,pajaritos,Pajaritos,0,Estación Operativa,2025-10-21 17:30:03.413243,17:30
L1,las-rejas,Las Rejas,0,Estación Operativa,2025-10-21 17:30:03.413244,17:30
L1,ecuador,Ecuador,0,Estación Operativa,2025-10-21 17:30:03.413245,17:30
L1,san-alberto-hurtado,San Alberto Hurtado,0,Estación Operativa,2025-10-21 17:30:03.413247,17:30
L1,universidad-de-santiago,Universidad de Santiago,0,Estación Operativa,2025-10-21 17:30:03.413248,17:30
L1,estacion-central,Estación Central,0,Estación Operativa,2025-10-21 17:30:03.413249,17:30
L1,u-l-a,U.L.A.,0,Estación Operativa,2025-10-21 17:30:03.413250,17:30
L1,republica,República,0,Estación Operativa,2025-10-21 17:30:03.413251,17:30
L1,los-heroes,Los Héroes,0,Estación Operativa,2025-10-21 17:30:03.413252,17:30
L1,la-moneda,La Moneda,0,Estación Operativa,2025-10-21 17:30:03.413253,17:30
L1,universidad-de-chile,Universidad de Chile,0,Estación Operativa,2025-10-21 17:30:03.413254,17:30
L1,santa-lucia,Santa Lucía,0,Estación Operativa,2025-10-21 17:30:03.413255,17:30
L1,universidad-catolica,Universidad Católica,0,Estación Operativa,2025-10-21 17:30:03.413256,17:30
L1,baquedano,Baquedano,0,Estación Operativa,2025-10-21 17:30:03.413257,17:30
L1,salvador,Salvador,0,Estación Operativa,2025-10-21 17:30:03.413258,17:30
L1,manuel-montt,Manuel Montt,0,Estación Operativa,2025-10-21 17:30:03.413260,17:30
L1,pedro-de-valdivia,Pedro de Valdivia,0,Estación Operativa,2025-10-21 17:30:03.413264,17:30
L1,los-leones,Los Leones,0,Estación Operativa,2025-10-21 17:30:03.413265,17:30
L1,tobalaba,Tobalaba,0,Estación Operativa,2025-10-21 17:30:03.413266,17:30
L1,el-golf,El Golf,0,Estación Operativa,2025-10-21 17:30:03.413267,17:30
L1,alcantara,Alcántara,0,Estación Operativa,2025-10-21 17:30:03.413268,17:30
L1,escuela-militar,Escuela Militar,0,Estación Operativa,2025-10-21 17:30:03.413269,17:30
L1,manquehue,Manquehue,0,Estación Operativa,2025-10-21 17:30:03.413270,17:30
L1,hernando-de-magallanes,Hernando de Magallanes,0,Estación Operativa,2025-10-21 17:30:03.413271,17:30
L1,los-dominicos,Los Dominicos,0,Estación Operativa,2025-10-21 17:30:03.413272,17:30
L2,vespucio-norte,Vespucio Norte,0,Estación Operativa,2025-10-21 17:30:03.413284,17:30
L2,zapadores,Zapadores,0,Estación Operativa,2025-10-21 17:30:03.413285,17:30
L2,dorsal,Dorsal,0,Estación Operativa,2025-10-21 17:30:03.413286,17:30
L2,einstein,Einstein,0,Estación Operativa,2025-10-21 17:30:03.413287,17:30
L2,cementerios,Cementerios,0,Estación Operativa,2025-10-21 17:30:03.413288,17:30
L2,cerro-blanco,Cerro Blanco,0,Estación Operativa,2025-10-21 17:30:03.413289,17:30
L2,patronato,Patronato,0,Estación Operativa,2025-10-21 17:30:03.413291,17:30
L2,puente-cal-y-canto,Puente Cal y Canto,0,Estación Operativa,2025-10-21 17:30:03.413292,17:30
L2,santa-ana,Santa Ana,0,Estación Operativa,2025-10-21 17:30:03.413295,17:30
L2,los-heroes,Los Héroes,0,Estación Operativa,2025-10-21 17:30:03.413296,17:30
L2,toesca,Toesca,0,Estación Operativa,2025-10-21 17:30:03.413299,17:30
L2,parque-ohiggins,Parque O'Higgins,0,Estación Operativa,2025-10-21 17:30:03.413300,17:30
L2,rondizzoni,Rondizzoni,0,Estación Operativa,2025-10-21 17:30:03.413301,17:30
L2,franklin,Franklin,0,Estación Operativa,2025-10-21 17:30:03.413302,17:30
L2,el-llano,El Llano,0,Estación Operativa,2025-10-21 17:30:03.413303,17:30
L2,san-miguel,San Miguel,0,Estación Operativa,2025-10-21 17:30:03.413304,17:30
L2,lo-vial,Lo Vial,0,Estación Operativa,2025-10-21 17:30:03.413305,17:30
L2,departamental,Departamental,0,Estación Operativa,2025-10-21 17:30:03.413306,17:30
L2,ciudad-del-nino,Ciudad del Niño,0,Estación Operativa,2025-10-21 17:30:03.413307,17:30
L2,lo-ovalle,Lo Ovalle,0,Estación Operativa,2025-10-21 17:30:03.413308,17:30
L2,el-parron,El Parrón,0,Estación Operativa,2025-10-21 17:30:03.413310,17:30
L2,la-cisterna,La Cisterna,0,Estación Operativa,2025-10-21 17:30:03.413311,17:30
L2,el-bosque,El Bosque,0,Estación Operativa,2025-10-21 17:30:03.413312,17:30
L2,observatorio,Observatorio,0,Estación Operativa,2025-10-21 17:30:03.413313,17:30
L2,copa-lo-martinez,Copa Lo Martinez,0,Estación Operativa,2025-10-21 17:30:03.413314,17:30
L2,hospital-el-pino,Hospital El Pino,0,Estación Operativa,2025-10-21 17:30:03.413315,17:30
L3,plaza-quilicura,Plaza Quilicura,0,Estación Operativa,2025-10-21 17:30:03.413322,17:30
L3,lo-cruzat,Lo Cruzat,0,Estación Operativa,2025-10-21 17:30:03.413324,17:30
L3,ferrocarril,Ferrocarril,0,Estación Operativa,2025-10-21 17:30:03.413325,17:30
L3,los-libertadores,Los Libertadores,0,Estación Operativa,2025-10-21 17:30:03.413326,17:30
L3,cardenal-caro,Cardenal Caro,0,Estación Operativa,2025-10-21 17:30:03.413329,17:30
L3,vivaceta,Vivaceta,0,Estación Operativa,2025-10-21 17:30:03.413330,17:30
L3,conchali,Conchalí,0,Estación Operativa,2025-10-21 17:30:03.413331,17:30
L3,plaza-chacabuco,Plaza Chacabuco,0,Estación Operativa,2025-10-21 17:30:03.413332,17:30
L3,hospitales,Hospitales,0,Estación Operativa,2025-10-21 17:30:03.413333,17:30
L3,puente-cal-y-canto,Puente Cal y Canto,0,Estación Operativa,2025-10-21 17:30:03.413334,17:30
L3,plaza-de-armas,Plaza de Armas,0,Estación Operativa,2025-10-21 17:30:03.413336,17:30
L3,universidad-de-chile,Universidad de Chile,0,Estación Operativa,2025-10-21 17:30:03.413337,17:30
L3,parque-almagro,Parque Almagro,0,Estación Operativa,2025-10-21 17:30:03.413338,17:30
L3,matta,Matta,0,Estación Operativa,2025-10-21 17:30:03.413341,17:30
L3,irarrazaval,Irarrázaval,0,Estación Operativa,2025-10-21 17:30:03.413342,17:30
L3,monsenor-eyzaguirre,Monseñor Eyzaguirre,0,Estación Operativa,2025-10-21 17:30:03.413343,17:30
L3,nunoa,Ñuñoa,0,Estación Operativa,2025-10-21 17:30:03.413344,17:30
L3,chile-espana,Chile España,0,Estación Operativa,2025-10-21 17:30:03.413345,17:30
L3,villa-frei,Villa Frei,0,Estación Operativa,2025-10-21 17:30:03.413346,17:30
L3,plaza-egana,Plaza Egaña,0,Estación Operativa,2025-10-21 17:30:03.413347,17:30
L3,fernando-castillo-velasco,Fernando Castillo Velasco,0,Estación Operativa,2025-10-21 17:30:03.413348,17:30
L4,tobalaba,Tobalaba,0,Estación Operativa,2025-10-21 17:30:03.413353,17:30
L4,cristobal-colon,Cristóbal Colón,0,Estación Operativa,2025-10-21 17:30:03.413354,17:30
L4,francisco-bilbao,Francisco Bilbao,0,Estación Operativa,2025-10-21 17:30:03.413357,17:30
L4,principe-de-gales,Príncipe de Gales,0,Estación Operativa,2025-10-21 17:30:03.413358,17:30
L4,simon-bolivar,Simón Bolivar,0,Estación Operativa,2025-10-21 17:30:03.413359,17:30
L4,plaza-egana,Plaza Egaña,0,Estación Operativa,2025-10-21 17:30:03.413361,17:30
L4,los-orientales,Los Orientales,0,Estación Operativa,2025-10-21 17:30:03.413362,17:30
L4,grecia,Grecia,0,Estación Operativa,2025-10-21 17:30:03.413363,17:30
L4,los-presidentes,Los Presidentes,0,Estación Operativa,2025-10-21 17:30:03.413364,17:30
L4,quilin,Quilín,0,Estación Operativa,2025-10-21 17:30:03.413365,17:30
L4,las-torres,Las Torres,0,Estación Operativa,2025-10-21 17:30:03.413366,17:30
L4,macul,Macul,0,Estación Operativa,2025-10-21 17:30:03.413367,17:30
L4,vicuna-mackenna,Vicuña Mackenna,0,Estación Operativa,2025-10-21 17:30:03.413368,17:30
L4,vicente-valdes,Vicente Valdés,0,Estación Operativa,2025-10-21 17:30:03.413369,17:30
L4,rojas-magallanes,Rojas Magallanes,0,Estación Operativa,2025-10-21 17:30:03.413370,17:30
L4,trinidad,Trinidad,0,Estación Operativa,2025-10-21 17:30:03.413371,17:30
L4,san-jose-de-la-estrella,San José de la Estrella,0,Estación Operativa,2025-10-21 17:30:03.413372,17:30
L4,los-quillayes,Los Quillayes,0,Estación Operativa,2025-10-21 17:30:03.413373,17:30
L4,elisa-correa,Elisa Correa,0,Estación Operativa,2025-10-21 17:30:03.413374,17:30
L4,hospital-sotero-del-rio,Hospital Sótero del Río,0,Estación Operativa,2025-10-21 17:30:03.413375,17:30
L4,protectora-de-la-infancia,Protectora de la Infancia,0,Estación Operativa,2025-10-21 17:30:03.413376,17:30
L4,las-mercedes,Las Mercedes,0,Estación Operativa,2025-10-21 17:30:03.413377,17:30
L4,plaza-de-puente-alto,Plaza de Puente Alto,0,Estación Operativa,2025-10-21 17:30:03.413380,17:30
L4A,vicuna-mackenna,Vicuña Mackenna,0,Estación Operativa,2025-10-21 17:30:03.413384,17:30
L4A,santa-julia,Santa Julia,0,Estación Operativa,2025-10-21 17:30:03.413385,17:30
L4A,la-granja,La Granja,0,Estación Operativa,2025-10-21 17:30:03.413386,17:30
L4A,santa-rosa,Santa Rosa,0,Estación Operativa,2025-10-21 17:30:03.413387,17:30
L4A,san-ramon,San Ramón,0,Estación Operativa,2025-10-21 17:30:03.413388,17:30
L4A,la-cisterna,La Cisterna,0,Estación Operativa,2025-10-21 17:30:03.413389,17:30
L5,plaza-de-maipu,Plaza de Maipú,0,Estación Operativa,2025-10-21 17:30:03.413393,17:30
L5,santiago-bueras,Santiago Bueras,0,Estación Operativa,2025-10-21 17:30:03.413394,17:30
L5,del-sol,Del Sol,0,Estación Operativa,2025-10-21 17:30:03.413395,17:30
L5,monte-tabor,Monte Tabor,0,Estación Operativa,2025-10-21 17:30:03.413396,17:30
L5,las-parcelas,Las Parcelas,0,Estación Operativa,2025-10-21 17:30:03.413397,17:30
L5,laguna-sur,Laguna Sur,0,Estación Operativa,2025-10-21 17:30:03.413398,17:30
L5,barrancas,Barrancas,0,Estación Operativa,2025-10-21 17:30:03.413400,17:30
L5,pudahuel,Pudahuel,0,Estación Operativa,2025-10-21 17:30:03.413401,17:30
L5,san-pablo,San Pablo,0,Estación Operativa,2025-10-21 17:30:03.413402,17:30
L5,lo-prado,Lo Prado,0,Estación Operativa,2025-10-21 17:30:03.413403,17:30
L5,blanqueado,Blanqueado,0,Estación Operativa,2025-10-21 17:30:03.413404,17:30
L5,gruta-de-lourdes,Gruta de Lourdes,0,Estación Operativa,2025-10-21 17:30:03.413405,17:30
L5,quinta-normal,Quinta Normal,0,Estación Operativa,2025-10-21 17:30:03.413408,17:30
L5,cumming,Cumming,0,Estación Operativa,2025-10-21 17:30:03.413409,17:30
L5,santa-ana,Santa Ana,0,Estación Operativa,2025-10-21 17:30:03.413410,17:30
L5,plaza-de-armas,Plaza de Armas,0,Estación Operativa,2025-10-21 17:30:03.413411,17:30
L5,bellas-artes,Bellas Artes,0,Estación Operativa,2025-10-21 17:30:03.413412,17:30
L5,baquedano,Baquedano,0,Estación Operativa,2025-10-21 17:30:03.413415,17:30
L5,parque-bustamante,Parque Bustamante,0,Estación Operativa,2025-10-21 17:30:03.413416,17:30
L5,santa-isabel,Santa Isabel,0,Estación Operativa,2025-10-21 17:30:03.413417,17:30
L5,irarrazaval,Irarrázaval,0,Estación Operativa,2025-10-21 17:30:03.413418,17:30
L5,nuble,Ñuble,0,Estación Operativa,2025-10-21 17:30:03.413419,17:30
L5,rodrigo-de-araya,Rodrigo de Araya,0,Estación Operativa,2025-10-21 17:30:03.413420,17:30
L5,carlos-valdovinos,Carlos Valdovinos,0,Estación Operativa,2025-10-21 17:30:03.413421,17:30
L5,camino-agricola,Camino Agrícola,0,Estación Operativa,2025-10-21 17:30:03.413422,17:30
L5,san-joaquin,San Joaquín,0,Estación Operativa,2025-10-21 17:30:03.413423,17:30
L5,pedrero,Pedrero,0,Estación Operativa,2025-10-21 17:30:03.413424,17:30
L5,mirador,Mirador,0,Estación Operativa,2025-10-21 17:30:03.413427,17:30
L5,bellavista-de-la-florida,Bellavista de La Florida,0,Estación Operativa,2025-10-21 17:30:03.413428,17:30
L5,vicente-valdes,Vicente Valdés,0,Estación Operativa,2025-10-21 17:30:03.413429,17:30
L6,cerrillos,Cerrillos,0,Estación Operativa,2025-10-21 17:30:03.413433,17:30
L6,lo-valledor,Lo Valledor,0,Estación Operativa,2025-10-21 17:30:03.413434,17:30
L6,pdte-pedro-aguirre-cerda,Pdte. Pedro Aguirre Cerda,0,Estación Operativa,2025-10-21 17:30:03.413437,17:30
L6,franklin,Franklin,0,Estación Operativa,2025-10-21 17:30:03.413438,17:30
L6,bio-bio,Bío Bío,0,Estación Operativa,2025-10-21 17:30:03.413439,17:30
L6,nuble,Ñuble,0,Estación Operativa,2025-10-21 17:30:03.413440,17:30
L6,estadio-nacional,Estadio Nacional,0,Estación Operativa,2025-10-21 17:30:03.413441,17:30
L6,nunoa,Ñuñoa,0,Estación Operativa,2025-10-21 17:30:03.413442,17:30
L6,ines-de-suarez,Inés de Suárez,0,Estación Operativa,2025-10-21 17:30:03.413443,17:30
L6,los-leones,Los Leones,0,Estación Operativa,2025-10-21 17:30:03.413444,17:30
L1,san-pablo,San Pablo,0,Estación Operativa,2025-10-21 18:30:03.598219,18:30
L1,neptuno,Neptuno,0,Estación Operativa,2025-10-21 18:30:03.598225,18:30
L1,pajaritos,Pajaritos,0,Estación Operativa,2025-10-21 18:30:03.598227,18:30
L1,las-rejas,Las Rejas,0,Estación Operativa,2025-10-21 18:30:03.598228,18:30
L1,ecuador,Ecuador,0,Estación Operativa,2025-10-21 18:30:03.598230,18:30
L1,san-alberto-hurtado,San Alberto Hurtado,0,Estación Operativa,2025-10-21 18:30:03.598231,18:30
L1,universidad-de-santiago,Universidad de Santiago,0,Estación Operativa,2025-10-21 18:30:03.598232,18:30
L1,estacion-central,Estación Central,0,Estación Operativa,2025-10-21 18:30:03.598233,18:30
L1,u-l-a,U.L.A.,0,Estación Operativa,2025-10-21 18:30:03.598234,18:30
L1,republica,República,0,Estación Operativa,2025-10-21 18:30:03.598236,18:30
L1,los-heroes,Los Héroes,0,Estación Operativa,2025-10-21 18:30:03.598237,18:30
L1,la-moneda,La Moneda,0,Estación Operativa,2025-10-21 18:30:03.598238,18:30
L1,universidad-de-chile,Universidad de Chile,0,Estación Operativa,2025-10-21 18:30:03.598239,18:30
L1,santa-lucia,Santa Lucía,0,Estación Operativa,2025-10-21 18:30:03.598240,18:30
L1,universidad-catolica,Universidad Católica,0,Estación Operativa,2025-10-21 18:30:03.598241,18:30
L1,baquedano,Baquedano,0,Estación Operativa,2025-10-21 18:30:03.598242,18:30
L1,salvador,Salvador,0,Estación Operativa,2025-10-21 18:30:03.598244,18:30
L1,manuel-montt,Manuel Montt,0,Estación Operativa,2025-10-21 18:30:03.598245,18:30
L1,pedro-de-valdivia,Pedro de Valdivia,0,Estación Operativa,2025-10-21 18:30:03.598258,18:30
L1,los-leones,Los Leones,0,Estación Operativa,2025-10-21 18:30:03.598260,18:30
L1,tobalaba,Tobalaba,0,Estación Operativa,2025-10-21 18:30:03.598261,18:30
L1,el-golf,El Golf,0,Estación Operativa,2025-10-21 18:30:03.598262,18:30
L1,alcantara,Alcántara,0,Estación Operativa,2025-10-21 18:30:03.598263,18:30
L1,escuela-militar,Escuela Militar,0,Estación Operativa,2025-10-21 18:30:03.598264,18:30
L1,manquehue,Manquehue,0,Estación Operativa,2025-10-21 18:30:03.598265,18:30
L1,hernando-de-magallanes,Hernando de Magallanes,0,Estación Operativa,2025-10-21 18:30:03.598266,18:30
L1,los-dominicos,Los Dominicos,0,Estación Operativa,2025-10-21 18:30:03.598267,18:30
L2,vespucio-norte,Vespucio Norte,0,Estación Operativa,2025-10-21 18:30:03.598279,18:30
L2,zapadores,Zapadores,0,Estación Operativa,2025-10-21 18:30:03.598281,18:30
L2,dorsal,Dorsal,0,Estación Operativa,2025-10-21 18:30:03.598282,18:30
L2,einstein,Einstein,0,Estación Operativa,2025-10-21 18:30:03.598283,18:30
L2,cementerios,Cementerios,0,Estación Operativa,2025-10-21 18:30:03.598284,18:30
L2,cerro-blanco,Cerro Blanco,0,Estación Operativa,2025-10-21 18:30:03.598288,18:30
L2,patronato,Patronato,0,Estación Operativa,2025-10-21 18:30:03.598289,18:30
L2,puente-cal-y-canto,Puente Cal y Canto,0,Estación Operativa,2025-10-21 18:30:03.598290,18:30
L2,santa-ana,Santa Ana,0,Estación Operativa,2025-10-21 18:30:03.598291,18:30
L2,los-heroes,Los Héroes,0,Estación Operativa,2025-10-21 18:30:03.598292,18:30
L2,toesca,Toesca,0,Estación Operativa,2025-10-21 18:30:03.598295,18:30
L2,parque-ohiggins,Parque O'Higgins,0,Estación Operativa,2025-10-21 18:30:03.598296,18:30
L2,rondizzoni,Rondizzoni,0,Estación Operativa,2025-10-21 18:30:03.598297,18:30
L2,franklin,Franklin,0,Estación Operativa,2025-10-21 18:30:03.598300,18:30
L2,el-llano,El Llano,0,Estación Operativa,2025-10-21 18:30:03.598302,18:30
L2,san-miguel,San Miguel,0,Estación Operativa,2025-10-21 18:30:03.598303,18:30
L2,lo-vial,Lo Vial,0,Estación Operativa,2025-10-21 18:30:03.598304,18:30
L2,departamental,Departamental,0,Estación Operativa,2025-10-21 18:30:03.598305,18:30
L2,ciudad-del-nino,Ciudad del Niño,0,Estación Operativa,2025-10-21 18:30:03.598306,18:30
L2,lo-ovalle,Lo Ovalle,0,Estación Operativa,2025-10-21 18:30:03.598307,18:30
L2,el-parron,El Parrón,0,Estación Operativa,2025-10-21 18:30:03.598309,18:30
L2,la-cisterna,La Cisterna,0,Estación Operativa,2025-10-21 18:30:03.598310,18:30
L2,el-bosque,El Bosque,0,Estación Operativa,2025-10-21 18:30:03.598311,18:30
L2,observatorio,Observatorio,0,Estación Operativa,2025-10-21 18:30:03.598312,18:30
L2,copa-lo-martinez,Copa Lo Martinez,0,Estación Operativa,2025-10-21 18:30:03.598313,18:30
L2,hospital-el-pino,Hospital El Pino,0,Estación Operativa,2025-10-21 18:30:03.598314,18:30
L3,plaza-quilicura,Plaza Quilicura,0,Estación Operativa,2025-10-21 18:30:03.598322,18:30
L3,lo-cruzat,Lo Cruzat,0,Estación Operativa,2025-10-21 18:30:03.598323,18:30
L3,ferrocarril,Ferrocarril,0,Estación Operativa,2025-10-21 18:30:03.598324,18:30
L3,los-libertadores,Los Libertadores,0,Estación Operativa,2025-10-21 18:30:03.598325,18:30
L3,cardenal-caro,Cardenal Caro,0,Estación Operativa,2025-10-21 18:30:03.598329,18:30
L3,vivaceta,Vivaceta,0,Estación Operativa,2025-10-21 18:30:03.598330,18:30
L3,conchali,Conchalí,0,Estación Operativa,2025-10-21 18:30:03.598331,18:30
L3,plaza-chacabuco,Plaza Chacabuco,0,Estación Operativa,2025-10-21 18:30:03.598332,18:30
L3,hospitales,Hospitales,0,Estación Operativa,2025-10-21 18:30:03.598333,18:30
L3,puente-cal-y-canto,Puente Cal y Canto,0,Estación Operativa,2025-10-21 18:30:03.598334,18:30
L3,plaza-de-armas,Plaza de Armas,0,Estación Operativa,2025-10-21 18:30:03.598335,18:30
L3,universidad-de-chile,Universidad de Chile,0,Estación Operativa,2025-10-21 18:30:03.598336,18:30
L3,parque-almagro,Parque Almagro,0,Estación Operativa,2025-10-21 18:30:03.598338,18:30
L3,matta,Matta,0,Estación Operativa,2025-10-21 18:30:03.598339,18:30
L3,irarrazaval,Irarrázaval,0,Estación Operativa,2025-10-21 18:30:03.598340,18:30
L3,monsenor-eyzaguirre,Monseñor Eyzaguirre,0,Estación Operativa,2025-10-21 18:30:03.598341,18:30
L3,nunoa,Ñuñoa,0,Estación Operativa,2025-10-21 18:30:03.598342,18:30
L3,chile-espana,Chile España,0,Estación Operativa,2025-10-21 18:30:03.598344,18:30
L3,villa-frei,Villa Frei,0,Estación Operativa,2025-10-21 18:30:03.598345,18:30
L3,plaza-egana,Plaza Egaña,0,Estación Operativa,2025-10-21 18:30:03.598346,18:30
L3,fernando-castillo-velasco,Fernando Castillo Velasco,0,Estación Operativa,2025-10-21 18:30:03.598347,18:30
L4,tobalaba,Tobalaba,0,Estación Operativa,2025-10-21 18:30:03.598352,18:30
L4,cristobal-colon,Cristóbal Colón,0,Estación Operativa,2025-10-21 18:30:03.598353,18:30
L4,francisco-bilbao,Francisco Bilbao,0,Estación Operativa,2025-10-21 18:30:03.598356,18:30
L4,principe-de-gales,Príncipe de Gales,0,Estación Operativa,2025-10-21 18:30:03.598358,18:30
L4,simon-bolivar,Simón Bolivar,0,Estación Operativa,2025-10-21 18:30:03.598359,18:30
L4,plaza-egana,Plaza Egaña,0,Estación Operativa,2025-10-21 18:30:03.598360,18:30
L4,los-orientales,Los Orientales,0,Estación Operativa,2025-10-21 18:30:03.598361,18:30
L4,grecia,Grecia,0,Estación Operativa,2025-10-21 18:30:03.598362,18:30
L4,los-presidentes,Los Presidentes,0,Estación Operativa,2025-10-21 18:30:03.598363,18:30
L4,quilin,Quilín,0,Estación Operativa,2025-10-21 18:30:03.598364,18:30
L4,las-torres,Las Torres,0,Estación Operativa,2025-10-21 18:30:03.598365,18:30
L4,macul,Macul,0,Estación Operativa,2025-10-21 18:30:03.598367,18:30
L4,vicuna-mackenna,Vicuña Mackenna,0,Estación Operativa,2025-10-21 18:30:03.598368,18:30
L4,vicente-valdes,Vicente Valdés,0,Estación Operativa,2025-10-21 18:30:03.598369,18:30
L4,rojas-magallanes,Rojas Magallanes,0,Estación Operativa,2025-10-21 18:30:03.598370,18:30
L4,trinidad,Trinidad,0,Estación Operativa,2025-10-21 18:30:03.598371,18:30
L4,san-jose-de-la-estrella,San José de la Estrella,0,Estación Operativa,2025-10-21 18:30:03.598372,18:30
L4,los-quillayes,Los Quillayes,0,Estación Operativa,2025-10-21 18:30:03.598373,18:30
L4,elisa-correa,Elisa Correa,0,Estación Operativa,2025-10-21 18:30:03.598374,18:30
L4,hospital-sotero-del-rio,Hospital Sótero del Río,0,Estación Operativa,2025-10-21 18:30:03.598376,18:30
